


--Debug-1- 5 1 2

--Debug-1- 400 800 400 799

--Debug-1- 266 800 532 797

--Debug-2- 0.500000 1.000000 0.000000 1.000000 0.500000

--Debug-2- 0.666667 1.000000 0.000000 1.000000 0.333333
--Writing x grid points--
5 0 400 0.500626
5 1 401 0.501877
5 2 402 0.503129
5 3 403 0.504380
5 4 404 0.505632
5 5 405 0.506884
5 6 406 0.508135
5 7 407 0.509387
5 8 408 0.510638
5 9 409 0.511890
5 10 410 0.513141
5 11 411 0.514393
5 12 412 0.515645
5 13 413 0.516896
5 14 414 0.518148
5 15 415 0.519399
5 16 416 0.520651
5 17 417 0.521902
5 18 418 0.523154
5 19 419 0.524406
5 20 420 0.525657
5 21 421 0.526909
5 22 422 0.528160
5 23 423 0.529412
5 24 424 0.530663
5 25 425 0.531915
5 26 426 0.533166
5 27 427 0.534418
5 28 428 0.535670
5 29 429 0.536921
5 30 430 0.538173
5 31 431 0.539424
5 32 432 0.540676
5 33 433 0.541927
5 34 434 0.543179
5 35 435 0.544431
5 36 436 0.545682
5 37 437 0.546934
5 38 438 0.548185
5 39 439 0.549437
5 40 440 0.550688
5 41 441 0.551940
5 42 442 0.553191
5 43 443 0.554443
5 44 444 0.555695
5 45 445 0.556946
5 46 446 0.558198
5 47 447 0.559449
5 48 448 0.560701
5 49 449 0.561952
5 50 450 0.563204
5 51 451 0.564456
5 52 452 0.565707
5 53 453 0.566959
5 54 454 0.568210
5 55 455 0.569462
5 56 456 0.570713
5 57 457 0.571965
5 58 458 0.573217
5 59 459 0.574468
5 60 460 0.575720
5 61 461 0.576971
5 62 462 0.578223
5 63 463 0.579474
5 64 464 0.580726
5 65 465 0.581977
5 66 466 0.583229
5 67 467 0.584481
5 68 468 0.585732
5 69 469 0.586984
5 70 470 0.588235
5 71 471 0.589487
5 72 472 0.590738
5 73 473 0.591990
5 74 474 0.593242
5 75 475 0.594493
5 76 476 0.595745
5 77 477 0.596996
5 78 478 0.598248
5 79 479 0.599499
5 80 480 0.600751
5 81 481 0.602003
5 82 482 0.603254
5 83 483 0.604506
5 84 484 0.605757
5 85 485 0.607009
5 86 486 0.608260
5 87 487 0.609512
5 88 488 0.610763
5 89 489 0.612015
5 90 490 0.613267
5 91 491 0.614518
5 92 492 0.615770
5 93 493 0.617021
5 94 494 0.618273
5 95 495 0.619524
5 96 496 0.620776
5 97 497 0.622028
5 98 498 0.623279
5 99 499 0.624531
5 100 500 0.625782
5 101 501 0.627034
5 102 502 0.628285
5 103 503 0.629537
5 104 504 0.630788
5 105 505 0.632040
5 106 506 0.633292
5 107 507 0.634543
5 108 508 0.635795
5 109 509 0.637046
5 110 510 0.638298
5 111 511 0.639549
5 112 512 0.640801
5 113 513 0.642053
5 114 514 0.643304
5 115 515 0.644556
5 116 516 0.645807
5 117 517 0.647059
5 118 518 0.648310
5 119 519 0.649562
5 120 520 0.650814
5 121 521 0.652065
5 122 522 0.653317
5 123 523 0.654568
5 124 524 0.655820
5 125 525 0.657071
5 126 526 0.658323
5 127 527 0.659574
5 128 528 0.660826
5 129 529 0.662078
5 130 530 0.663329
5 131 531 0.664581
5 132 532 0.665832
5 133 533 0.667084
5 134 534 0.668335
5 135 535 0.669587
5 136 536 0.670839
5 137 537 0.672090
5 138 538 0.673342
5 139 539 0.674593
5 140 540 0.675845
5 141 541 0.677096
5 142 542 0.678348
5 143 543 0.679599
5 144 544 0.680851
5 145 545 0.682103
5 146 546 0.683354
5 147 547 0.684606
5 148 548 0.685857
5 149 549 0.687109
5 150 550 0.688360
5 151 551 0.689612
5 152 552 0.690864
5 153 553 0.692115
5 154 554 0.693367
5 155 555 0.694618
5 156 556 0.695870
5 157 557 0.697121
5 158 558 0.698373
5 159 559 0.699625
5 160 560 0.700876
5 161 561 0.702128
5 162 562 0.703379
5 163 563 0.704631
5 164 564 0.705882
5 165 565 0.707134
5 166 566 0.708385
5 167 567 0.709637
5 168 568 0.710889
5 169 569 0.712140
5 170 570 0.713392
5 171 571 0.714643
5 172 572 0.715895
5 173 573 0.717146
5 174 574 0.718398
5 175 575 0.719650
5 176 576 0.720901
5 177 577 0.722153
5 178 578 0.723404
5 179 579 0.724656
5 180 580 0.725907
5 181 581 0.727159
5 182 582 0.728411
5 183 583 0.729662
5 184 584 0.730914
5 185 585 0.732165
5 186 586 0.733417
5 187 587 0.734668
5 188 588 0.735920
5 189 589 0.737171
5 190 590 0.738423
5 191 591 0.739675
5 192 592 0.740926
5 193 593 0.742178
5 194 594 0.743429
5 195 595 0.744681
5 196 596 0.745932
5 197 597 0.747184
5 198 598 0.748436
5 199 599 0.749687
5 200 600 0.750939
5 201 601 0.752190
5 202 602 0.753442
5 203 603 0.754693
5 204 604 0.755945
5 205 605 0.757196
5 206 606 0.758448
5 207 607 0.759700
5 208 608 0.760951
5 209 609 0.762203
5 210 610 0.763454
5 211 611 0.764706
5 212 612 0.765957
5 213 613 0.767209
